tipo,activo,fecha,direccion,patron,puntaje,prioridad,score_final,consenso,nivel_consenso,ajuste_consenso,razones_consenso,calidad,rsi,tipo_mercado,calidad_mercado,score_mercado,estado_tendencia,fuerza_tendencia,direccion_tendencia,accion_precio,razon_accion_precio,pa_tipo,pa_direccion,pa_fuerza,pa_razon,base_estrategia,riesgos_base,fortalezas_base,ruptura_confirmada,tipo_ruptura,razon_ruptura,tipo_setup,calidad_setup,modo_entrada_setup,puntaje_extra_setup,riesgo_extra_setup,balance_setup,a_favor_tendencia,razones_setup,idx_senal,idx_entrada,motivo_ejecucion,espera_velas,fase4_evaluada,fase4_permitir_operacion,fase4_modo,fase4_confianza,fase4_decision,fase4_debe_bloquear,fase4_motivo,resultado,precio_entrada,precio_cierre,movimiento,distancia_resultado,excursion_favor,excursion_contra,fuerza_cierre_siguiente,open_siguiente,close_siguiente,high_siguiente,low_siguiente,razon
binary,USDHKD-OTC,1782542280,call,liquidity sweep alcista,25,4,216,22,MUY_BAJO,-15,base media | PA sin contexto claro | contra tendencia | mercado normal | riesgo mercado bajo | CALL cerca de resistencia sin ruptura | sweep observado,A+,40.41,TENDENCIA_BAJISTA,NORMAL,72,BAJISTA_FUERTE,70.54,BAJISTA,CALL_RESISTENCIA_CERCA_SIN_RUPTURA,acción precio: CALL con resistencia cerca; decisión delegada a zonas,SIN_CONTEXTO_CLARO,NEUTRA,0,,DEBIL,CALL_RESISTENCIA_SIN_RUPTURA|SIN_CONTEXTO_CLARO|CONTRA_TENDENCIA|SWEEP_SIN_CONFIRMACION_PA,FUERZA_TENDENCIA_ALTA,False,SIN_RUPTURA_RESISTENCIA,sin ruptura confirmada de resistencia,SWEEP_ALCISTA,BUENA,DIRECTA,2,4,23,False,setup basado en barrida de liquidez | sweep contra tendencia sin confirmación completa | price action sin contexto claro | mercado normal operable,521,523,entrada confirmada por impulso alcista,2,True,False,BACKTEST,25.0,NEUTRA,True,Operación bloqueada por motor de decisión Fase 4.,WIN,7.797865,7.800205,0.00234,0.00234,0.00311,0.00021,0.7349,7.797765,7.800205,7.800975,7.797655,"ESTRATEGIA: liquidity sweep alcista, liquidity sweep alcista: barrida de mínimos | vela verde confirma rechazo | cierre en zona alta de la vela | rango de vela válido | cuerpo de vela suficiente | cierre actual confirma presión alcista | estructura inmediata rechaza mínimos | score_sweep=70, barrida de mínimos con recuperación confirmada, presión: presión compradora por mechas inferiores, RSI: 40.41, envolvente alcista, patrón contexto: patrón alcista válido en soporte con contexto, calidad A+, sin historial suficiente, ubicación válida, MERCADO: TENDENCIA_BAJISTA - tendencia bajista confirmada por estructura, EMA e impulso, CALIDAD MERCADO: NORMAL score 72, TENDENCIA AVANZADA: BAJISTA_FUERTE fuerza 70.54, VALIDACIÓN MERCADO: sweep contra tendencia permitido por barrida/rechazo fuerte, ZONA SR: zona válida, ACCION PRECIO: acción precio: CALL con resistencia cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de resistencia"
turbo,EURTHB-OTC,1782544440,put,pullback bajista a EMA,23,4,126,55,BAJO,-8,base media | PA sin contexto claro | tendencia a favor | mercado normal | pullback bajista en revisión,A+,52.45,TENDENCIA_BAJISTA,NORMAL,62,BAJISTA_NORMAL,60.47,BAJISTA,PUT_SOPORTE_CERCA_SIN_RUPTURA,acción precio: PUT con soporte cerca; decisión delegada a zonas,SIN_CONTEXTO_CLARO,NEUTRA,0,,MEDIA,PUT_SOPORTE_SIN_RUPTURA|SIN_CONTEXTO_CLARO,TENDENCIA_A_FAVOR|PULLBACK_CON_TENDENCIA_VALIDA,False,SIN_RUPTURA_SOPORTE,sin ruptura confirmada de soporte,CONTINUACION,BUENA,ESPERAR_RUPTURA,6,4,21,True,PUT cerca de soporte: requiere ruptura o impulso | continuación a favor de tendencia | tendencia con fuerza suficiente | price action sin contexto claro | mercado normal operable,558,559,entrada confirmada por rechazo bajista,1,True,True,BACKTEST,45.85,NEUTRA,False,Operación permitida por configuración actual.,WIN,38.062655,38.053315,-0.00934,0.00934,0.00934,0.02279,0.2792,38.062285,38.053315,38.085445,38.053315,"ESTRATEGIA: pullback bajista a EMA, pullback bajista válido, EMA favorece venta, presión: presión neutral, RSI: 52.45, envolvente bajista, patrón contexto: patrón bajista válido en resistencia con contexto, calidad A+, sin historial suficiente, ubicación válida, MERCADO: TENDENCIA_BAJISTA - tendencia bajista moderada por avance predominante, CALIDAD MERCADO: NORMAL score 62, TENDENCIA AVANZADA: BAJISTA_NORMAL fuerza 60.47, VALIDACIÓN MERCADO: tendencia sucia: pullback bajista permitido con puntaje alto, ZONA SR: PUT permitido: señal fuerte cerca de soporte, ACCION PRECIO: acción precio: PUT con soporte cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de soporte"
turbo,EURTHB-OTC,1782544440,put,reacción vendedora en resistencia,27,4,166,92,PREMIUM,20,base media | price action a favor | PA confirmado | tendencia a favor | mercado normal,A+,51.66,TENDENCIA_BAJISTA,NORMAL,62,BAJISTA_NORMAL,62.39,BAJISTA,PUT_SOPORTE_CERCA_SIN_RUPTURA,acción precio: PUT con soporte cerca; decisión delegada a zonas,RECHAZO_VENDEDOR_CONFIRMADO,PUT,0.408,rechazo vendedor confirmado: resistencia + rechazo + vela de confirmación,FUERTE,PUT_SOPORTE_SIN_RUPTURA,PA_A_FAVOR_PUT|RECHAZO_VENDEDOR_CONFIRMADO|TENDENCIA_A_FAVOR|REACCION_CONFIRMADA,False,SIN_RUPTURA_SOPORTE,sin ruptura confirmada de soporte,RECHAZO_BAJISTA,PREMIUM,DIRECTA,7,0,27,True,rechazo vendedor detectado | price action profesional confirma rechazo/agottamiento | mercado normal operable,559,559,setup de rechazo premium entra directo,0,True,True,BACKTEST,67.5,NEUTRA,False,Operación permitida por configuración actual.,WIN,38.062655,38.053315,-0.00934,0.00934,0.00934,0.02279,0.2792,38.062285,38.053315,38.085445,38.053315,"ESTRATEGIA: reacción vendedora en resistencia, PUT válido por price action profesional: rechazo vendedor confirmado: resistencia + rechazo + vela de confirmación, precio reaccionando en resistencia, presión: presión vendedora por mechas superiores, RSI: 51.66, rechazo vendedor fuerte, calidad A+, sin historial suficiente, ubicación válida, MERCADO: TENDENCIA_BAJISTA - tendencia bajista moderada por avance predominante, CALIDAD MERCADO: NORMAL score 62, TENDENCIA AVANZADA: BAJISTA_NORMAL fuerza 62.39, VALIDACIÓN MERCADO: PUT permitido a favor de tendencia bajista, ZONA SR: PUT permitido: cerca de resistencia, ACCION PRECIO: acción precio: PUT con soporte cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de soporte"
turbo,EURTHB-OTC,1782544500,put,reacción vendedora en resistencia,33,4,184,92,PREMIUM,20,base media | price action a favor | PA confirmado | tendencia a favor | mercado normal,A+,47.18,TENDENCIA_BAJISTA,NORMAL,58,BAJISTA_NORMAL,68.98,BAJISTA,RECHAZO_VENDEDOR_RESISTENCIA,acción precio: rechazo vendedor en resistencia,RECHAZO_VENDEDOR_CONFIRMADO,PUT,0.361,rechazo vendedor confirmado: resistencia + rechazo + vela de confirmación,FUERTE,,PA_A_FAVOR_PUT|RECHAZO_VENDEDOR_CONFIRMADO|TENDENCIA_A_FAVOR|FUERZA_TENDENCIA_ALTA|REACCION_CONFIRMADA,False,SIN_RUPTURA_SOPORTE,sin ruptura confirmada de soporte,RECHAZO_BAJISTA,PREMIUM,DIRECTA,9,0,33,True,PUT ubicado cerca de resistencia | rechazo vendedor detectado | price action profesional confirma rechazo/agottamiento | mercado normal operable,560,560,setup de rechazo premium entra directo,0,True,True,BACKTEST,67.5,NEUTRA,False,Operación permitida por configuración actual.,WIN,38.053315,38.033645,-0.01967,0.01967,0.02016,0.00084,0.9767,38.054155,38.033645,38.054155,38.033155,"ESTRATEGIA: reacción vendedora en resistencia, PUT válido por price action profesional: rechazo vendedor confirmado: resistencia + rechazo + vela de confirmación, precio reaccionando en resistencia, presión: presión bajista reciente, RSI: 47.18, rechazo vendedor fuerte, pin bar bajista, patrón contexto: patrón bajista válido en resistencia con contexto, calidad A+, sin historial suficiente, ubicación válida, MERCADO: TENDENCIA_BAJISTA - tendencia bajista confirmada por estructura, EMA e impulso, CALIDAD MERCADO: NORMAL score 58, TENDENCIA AVANZADA: BAJISTA_NORMAL fuerza 68.98, VALIDACIÓN MERCADO: PUT permitido a favor de tendencia bajista, ZONA SR: PUT permitido: señal fuerte cerca de soporte, ACCION PRECIO: acción precio: rechazo vendedor en resistencia, RUPTURA: sin ruptura confirmada de soporte"
binary,USDVND-OTC,1782544800,call,liquidity sweep alcista,31,4,218,54,BAJO,-8,base media | price action a favor | PA confirmado | contra tendencia | mercado normal | CALL cerca de resistencia sin ruptura | sweep observado,A+,52.27,TENDENCIA_BAJISTA,NORMAL,60,BAJISTA_NORMAL,62.54,BAJISTA,CALL_RESISTENCIA_CERCA_SIN_RUPTURA,acción precio: CALL con resistencia cerca; decisión delegada a zonas,AGOTAMIENTO_BAJISTA_CONFIRMADO,CALL,0.35,agotamiento bajista confirmado: soporte + caída cansada + mechas inferiores,MEDIA,CALL_RESISTENCIA_SIN_RUPTURA|CONTRA_TENDENCIA,PA_A_FAVOR_CALL|AGOTAMIENTO_BAJISTA_CONFIRMADO|SWEEP_CON_RECHAZO_AGOTAMIENTO,False,SIN_RUPTURA_RESISTENCIA,sin ruptura confirmada de resistencia,SWEEP_ALCISTA,PREMIUM,DIRECTA,9,2,29,False,rechazo comprador detectado | setup basado en barrida de liquidez | sweep contra tendencia sin confirmación completa | price action profesional confirma rechazo/agottamiento | mercado normal operable,566,566,PA profesional alcista confirma entrada directa,0,True,False,BACKTEST,31.75,NEUTRA,True,Operación bloqueada por motor de decisión Fase 4.,LOSS,26308.08525,26308.06245,-0.0228,-0.0228,0.2309,0.344,0.0303,26308.04505,26308.06245,26308.31615,26307.74125,"ESTRATEGIA: liquidity sweep alcista, liquidity sweep alcista: barrida de mínimos | mecha inferior dominante | cierre en zona alta de la vela | barrida con exceso suficiente | rango de vela válido | cuerpo de vela suficiente | score_sweep=65, barrida de mínimos con recuperación confirmada, presión: presión bajista reciente, RSI: 52.27, rechazo comprador por recuperación, calidad A+, sin historial suficiente, ubicación válida, MERCADO: TENDENCIA_BAJISTA - tendencia bajista moderada por avance predominante, CALIDAD MERCADO: NORMAL score 60, TENDENCIA AVANZADA: BAJISTA_NORMAL fuerza 62.54, VALIDACIÓN MERCADO: sweep contra tendencia permitido por barrida/rechazo fuerte, ZONA SR: CALL permitido: señal fuerte cerca de resistencia, ACCION PRECIO: acción precio: CALL con resistencia cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de resistencia"
turbo,EURTHB-OTC,1782545340,call,liquidity sweep alcista,24,4,200,20,MUY_BAJO,-15,base media | PA sin contexto claro | contra tendencia | mercado normal | CALL cerca de resistencia sin ruptura | sweep observado,A+,41.14,TENDENCIA_BAJISTA,NORMAL,69,BAJISTA_NORMAL,57.43,BAJISTA,CALL_RESISTENCIA_CERCA_SIN_RUPTURA,acción precio: CALL con resistencia cerca; decisión delegada a zonas,SIN_CONTEXTO_CLARO,NEUTRA,0,,DEBIL,CALL_RESISTENCIA_SIN_RUPTURA|SIN_CONTEXTO_CLARO|CONTRA_TENDENCIA|SWEEP_SIN_CONFIRMACION_PA,,False,SIN_RUPTURA_RESISTENCIA,sin ruptura confirmada de resistencia,SWEEP_ALCISTA,BUENA,DIRECTA,4,4,22,False,CALL ubicado cerca de soporte | setup basado en barrida de liquidez | sweep contra tendencia sin confirmación completa | price action sin contexto claro | mercado normal operable,571,574,entrada confirmada por impulso alcista,3,True,False,BACKTEST,41.9,NEUTRA,True,Operación bloqueada por motor de decisión Fase 4.,WIN,38.013455,38.017005,0.00355,0.00355,0.0166,0.01053,0.1242,38.013635,38.017005,38.030055,38.002925,"ESTRATEGIA: liquidity sweep alcista, liquidity sweep alcista: barrida de mínimos | vela verde confirma rechazo | cierre en zona alta de la vela | rango de vela válido | cuerpo de vela suficiente | cierre actual confirma presión alcista | estructura inmediata rechaza mínimos | score_sweep=70, barrida de mínimos con recuperación confirmada, presión: presión bajista reciente, RSI: 41.14, recuperación en zona de soporte, calidad A+, sin historial suficiente, ubicación válida, MERCADO: TENDENCIA_BAJISTA - tendencia bajista confirmada por estructura, EMA e impulso, CALIDAD MERCADO: NORMAL score 69, TENDENCIA AVANZADA: BAJISTA_NORMAL fuerza 57.43, VALIDACIÓN MERCADO: tendencia sucia: sweep permitido solo con agotamiento, ZONA SR: CALL permitido: señal fuerte cerca de resistencia, ACCION PRECIO: acción precio: CALL con resistencia cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de resistencia"
turbo,USDTHB-OTC,1782545280,put,CHOCH bajista,24,4,160,93,PREMIUM,20,base media | price action a favor | impulso fuerte | tendencia a favor | tendencia fuerte | mercado normal | riesgo mercado bajo,A+,40.95,TENDENCIA_BAJISTA,NORMAL,70,BAJISTA_FUERTE,81.99,BAJISTA,PUT_SOPORTE_CERCA_SIN_RUPTURA,acción precio: PUT con soporte cerca; decisión delegada a zonas,IMPULSO_BAJISTA_FUERTE,PUT,0.649,impulso bajista fuerte: mayoría de velas rojas con cuerpo real,FUERTE,PUT_SOPORTE_SIN_RUPTURA,PA_A_FAVOR_PUT|IMPULSO_BAJISTA_FUERTE|TENDENCIA_A_FAVOR|FUERZA_TENDENCIA_ALTA|CHOCH_CON_PA_A_FAVOR,False,SIN_RUPTURA_SOPORTE,sin ruptura confirmada de soporte,CHOCH_BAJISTA,PREMIUM,DIRECTA,5,0,27,True,setup de cambio de estructura | CHOCH con price action profesional a favor | price action muestra impulso fuerte | mercado normal operable,573,573,PA profesional bajista confirma entrada directa,0,True,True,BACKTEST,67.5,NEUTRA,False,Operación permitida por configuración actual.,LOSS,33.250185,33.267335,0.01715,-0.01715,0.0014,0.02158,0.7467,33.250175,33.267335,33.271765,33.248785,"ESTRATEGIA: CHOCH bajista, CHOCH bajista confirmado: ruptura con cuerpo, EMA favorece venta, CHOCH con contexto confirmado, rechazo histórico: hay rechazo vendedor, pero no está plenamente confirmado, presión: presión bajista reciente, patrón contexto: patrón bajista sin contexto suficiente, RSI: 40.95, rechazo vendedor histórico confirmado, price action profesional favorece PUT: impulso bajista fuerte: mayoría de velas rojas con cuerpo real, micro contexto: impulso bajista, calidad A+, sin historial suficiente, CHOCH cerca de soporte sin ruptura: penalizado, no bloqueado, ubicación válida, MERCADO: TENDENCIA_BAJISTA - tendencia bajista confirmada por estructura, EMA e impulso, CALIDAD MERCADO: NORMAL score 70, TENDENCIA AVANZADA: BAJISTA_FUERTE fuerza 81.99, VALIDACIÓN MERCADO: CHOCH permitido a favor de tendencia con confirmación, ZONA SR: zona válida, ACCION PRECIO: acción precio: PUT con soporte cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de soporte"
turbo,USDTHB-OTC,1782545520,call,liquidity sweep alcista,29,4,212,25,MUY_BAJO,-15,base media | price action en contra | impulso fuerte | contra tendencia | mercado limpio | score mercado alto | CALL cerca de resistencia sin ruptura | sweep observado,A+,41.92,TENDENCIA_BAJISTA,LIMPIO,75,BAJISTA_NORMAL,65.46,BAJISTA,CALL_RESISTENCIA_CERCA_SIN_RUPTURA,acción precio: CALL con resistencia cerca; decisión delegada a zonas,IMPULSO_BAJISTA_FUERTE,PUT,0.619,impulso bajista fuerte: mayoría de velas rojas con cuerpo real,DEBIL,CALL_RESISTENCIA_SIN_RUPTURA|PA_CONTRA_CALL|CONTRA_TENDENCIA,IMPULSO_BAJISTA_FUERTE|FUERZA_TENDENCIA_ALTA,False,SIN_RUPTURA_RESISTENCIA,sin ruptura confirmada de resistencia,SWEEP_ALCISTA,PREMIUM,DIRECTA,6,2,27,False,setup basado en barrida de liquidez | sweep contra tendencia sin confirmación completa | price action muestra impulso fuerte | mercado limpio,574,577,entrada confirmada por impulso alcista,3,True,True,BACKTEST,52.55,NEUTRA,False,Operación permitida por configuración actual.,LOSS,33.265165,33.251385,-0.01378,-0.01378,0.00159,0.01496,0.8616,33.265645,33.251385,33.266755,33.250205,"ESTRATEGIA: liquidity sweep alcista, liquidity sweep alcista: barrida de mínimos | vela verde confirma rechazo | cierre en zona alta de la vela | rango de vela válido | cuerpo de vela suficiente | cierre actual confirma presión alcista | estructura inmediata rechaza mínimos | score_sweep=70, barrida de mínimos con recuperación confirmada, presión: presión bajista reciente, RSI: 41.92, envolvente alcista, calidad A+, sin historial suficiente, ubicación válida, MERCADO: TENDENCIA_BAJISTA - tendencia bajista confirmada por estructura, EMA e impulso, CALIDAD MERCADO: LIMPIO score 75, TENDENCIA AVANZADA: BAJISTA_NORMAL fuerza 65.46, VALIDACIÓN MERCADO: sweep contra tendencia permitido por barrida/rechazo fuerte, ZONA SR: zona válida, ACCION PRECIO: acción precio: CALL con resistencia cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de resistencia"
binary,USDNGN-OTC,1782545400,put,reacción vendedora en resistencia,34,4,186,62,MEDIO,0,base media | price action a favor | PA confirmado | contra tendencia | mercado normal | score mercado bajo,A+,60.42,TENDENCIA_ALCISTA,NORMAL,57,ALCISTA_NORMAL,61.81,ALCISTA,PUT_SOPORTE_CERCA_SIN_RUPTURA,acción precio: PUT con soporte cerca; decisión delegada a zonas,RECHAZO_VENDEDOR_CONFIRMADO,PUT,0.51,rechazo vendedor confirmado: resistencia + rechazo + vela de confirmación,MEDIA,PUT_SOPORTE_SIN_RUPTURA|CONTRA_TENDENCIA,PA_A_FAVOR_PUT|RECHAZO_VENDEDOR_CONFIRMADO|REACCION_CONFIRMADA,False,SIN_RUPTURA_SOPORTE,sin ruptura confirmada de soporte,RECHAZO_BAJISTA,PREMIUM,DIRECTA,9,0,34,False,PUT ubicado cerca de resistencia | rechazo vendedor detectado | price action profesional confirma rechazo/agottamiento | mercado normal operable,575,575,setup de rechazo premium entra directo,0,True,True,BACKTEST,51.25,NEUTRA,False,Operación permitida por configuración actual.,WIN,1375.493605,1375.483665,-0.00994,0.00994,0.064,0.05227,0.135,1375.499365,1375.483665,1375.545875,1375.429605,"ESTRATEGIA: reacción vendedora en resistencia, PUT válido por price action profesional: rechazo vendedor confirmado: resistencia + rechazo + vela de confirmación, precio reaccionando en resistencia, presión: presión bajista reciente, RSI: 60.42, rechazo vendedor fuerte, evening star bajista, patrón contexto: evening star válido en resistencia, calidad A+, sin historial suficiente, ubicación válida, MERCADO: TENDENCIA_ALCISTA - tendencia alcista confirmada por estructura, EMA e impulso, CALIDAD MERCADO: NORMAL score 57, TENDENCIA AVANZADA: ALCISTA_NORMAL fuerza 61.81, VALIDACIÓN MERCADO: PUT contra tendencia permitido por agotamiento alcista, ZONA SR: PUT permitido: cerca de resistencia, ACCION PRECIO: acción precio: PUT con soporte cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de soporte"
turbo,USDTHB-OTC,1782545400,put,pullback bajista a EMA,25,3,107,55,BAJO,-8,base media | PA sin contexto claro | tendencia a favor | mercado normal | pullback bajista en revisión,A,40.69,TENDENCIA_BAJISTA,NORMAL,68,BAJISTA_NORMAL,67.75,BAJISTA,RECHAZO_VENDEDOR_RESISTENCIA,acción precio: rechazo vendedor en resistencia,SIN_CONTEXTO_CLARO,NEUTRA,0,,MEDIA,SIN_CONTEXTO_CLARO,TENDENCIA_A_FAVOR|FUERZA_TENDENCIA_ALTA|PULLBACK_CON_TENDENCIA_VALIDA,False,SIN_RUPTURA_SOPORTE,sin ruptura confirmada de soporte,CONTINUACION,BUENA,DIRECTA,9,2,23,True,rechazo vendedor detectado | continuación a favor de tendencia | tendencia con fuerza suficiente | price action sin contexto claro | mercado normal operable,575,575,entrada directa permitida por setup,0,True,True,BACKTEST,45.85,NEUTRA,False,Operación permitida por configuración actual.,WIN,33.265785,33.253785,-0.012,0.012,0.01563,0.00109,0.7781,33.266795,33.253785,33.266875,33.250155,"ESTRATEGIA: pullback bajista a EMA, pullback bajista válido, EMA favorece venta, presión: presión bajista reciente, RSI: 40.69, rechazo vendedor por recuperación fallida, calidad A, sin historial suficiente, ubicación válida, MERCADO: TENDENCIA_BAJISTA - tendencia bajista confirmada por estructura, EMA e impulso, CALIDAD MERCADO: NORMAL score 68, TENDENCIA AVANZADA: BAJISTA_NORMAL fuerza 67.75, VALIDACIÓN MERCADO: tendencia sucia: pullback bajista permitido con puntaje alto, ZONA SR: zona válida, ACCION PRECIO: acción precio: rechazo vendedor en resistencia, RUPTURA: sin ruptura confirmada de soporte"
turbo,USDTHB-OTC,1782545760,put,pullback bajista a EMA,22,4,126,55,BAJO,-8,base media | PA sin contexto claro | tendencia a favor | mercado normal | pullback bajista en revisión,A+,41.7,TENDENCIA_BAJISTA,NORMAL,66,BAJISTA_NORMAL,53.06,BAJISTA,PUT_ZONA_NEUTRA,acción precio: PUT sin conflicto fuerte de zona,SIN_CONTEXTO_CLARO,NEUTRA,0,,MEDIA,SIN_CONTEXTO_CLARO|PULLBACK_TENDENCIA_INSUFICIENTE,TENDENCIA_A_FAVOR,False,SIN_RUPTURA_SOPORTE,sin ruptura confirmada de soporte,CONTINUACION,MEDIA,DIRECTA,3,2,20,True,continuación a favor de tendencia | price action sin contexto claro | mercado normal operable,578,581,entrada confirmada por impulso bajista,3,True,True,BACKTEST,45.85,NEUTRA,False,Operación permitida por configuración actual.,LOSS,33.262395,33.274635,0.01224,-0.01224,0.00161,0.01268,0.8649,33.262275,33.274635,33.275075,33.260785,"ESTRATEGIA: pullback bajista a EMA, pullback bajista válido, EMA favorece venta, presión: presión bajista reciente, RSI: 41.7, envolvente bajista, patrón contexto: patrón bajista válido en resistencia con contexto, calidad A+, sin historial suficiente, ubicación válida, MERCADO: TENDENCIA_BAJISTA - tendencia bajista confirmada por estructura, EMA e impulso, CALIDAD MERCADO: NORMAL score 66, TENDENCIA AVANZADA: BAJISTA_NORMAL fuerza 53.06, VALIDACIÓN MERCADO: tendencia sucia: pullback bajista permitido con puntaje alto, ZONA SR: zona válida, ACCION PRECIO: acción precio: PUT sin conflicto fuerte de zona, RUPTURA: sin ruptura confirmada de soporte"
turbo,USDTHB-OTC,1782545760,put,pullback bajista a EMA,27,4,126,59,BAJO,-8,base media | PA sin contexto claro | tendencia a favor | tendencia fuerte | mercado normal | pullback bajista en revisión,A+,46.46,TENDENCIA_BAJISTA,NORMAL,71,BAJISTA_FUERTE,75.12,BAJISTA,PUT_SOPORTE_CERCA_SIN_RUPTURA,acción precio: PUT con soporte cerca; decisión delegada a zonas,SIN_CONTEXTO_CLARO,NEUTRA,0,,MEDIA,PUT_SOPORTE_SIN_RUPTURA|SIN_CONTEXTO_CLARO,TENDENCIA_A_FAVOR|FUERZA_TENDENCIA_ALTA|PULLBACK_CON_TENDENCIA_VALIDA,False,SIN_RUPTURA_SOPORTE,sin ruptura confirmada de soporte,CONTINUACION,BUENA,DIRECTA,8,2,25,True,PUT ubicado cerca de resistencia | continuación a favor de tendencia | tendencia con fuerza suficiente | price action sin contexto claro | mercado normal operable,581,581,entrada directa permitida por setup,0,True,False,BACKTEST,25.0,NEUTRA,True,Operación bloqueada por motor de decisión Fase 4.,LOSS,33.262395,33.274635,0.01224,-0.01224,0.00161,0.01268,0.8649,33.262275,33.274635,33.275075,33.260785,"ESTRATEGIA: pullback bajista a EMA, pullback bajista válido, EMA favorece venta, presión: presión neutral, RSI: 46.46, envolvente bajista, patrón contexto: patrón bajista válido en resistencia con contexto, calidad A+, sin historial suficiente, ubicación válida, MERCADO: TENDENCIA_BAJISTA - tendencia bajista confirmada por estructura, EMA e impulso, CALIDAD MERCADO: NORMAL score 71, TENDENCIA AVANZADA: BAJISTA_FUERTE fuerza 75.12, VALIDACIÓN MERCADO: tendencia sucia: pullback bajista permitido con puntaje alto, ZONA SR: PUT permitido: señal fuerte cerca de soporte, ACCION PRECIO: acción precio: PUT con soporte cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de soporte"
turbo,SP35-OTC,1782545700,put,liquidity sweep bajista,29,4,216,52,BAJO,-8,base media | PA sin contexto claro | tendencia a favor | tendencia débil | mercado normal | sweep observado,A+,50.9,RANGO,NORMAL,72,BAJISTA_DEBIL,41.71,BAJISTA,PUT_SOPORTE_CERCA_SIN_RUPTURA,acción precio: PUT con soporte cerca; decisión delegada a zonas,SIN_CONTEXTO_CLARO,NEUTRA,0,,DEBIL,PUT_SOPORTE_SIN_RUPTURA|SIN_CONTEXTO_CLARO|FUERZA_TENDENCIA_BAJA|SWEEP_SIN_CONFIRMACION_PA,TENDENCIA_A_FAVOR,False,SIN_RUPTURA_SOPORTE,sin ruptura confirmada de soporte,SWEEP_BAJISTA,PREMIUM,DIRECTA,4,2,27,True,PUT ubicado cerca de resistencia | setup basado en barrida de liquidez | price action sin contexto claro | mercado normal operable,583,586,entrada confirmada por rechazo bajista,3,True,True,BACKTEST,60.95,NEUTRA,False,Operación permitida por configuración actual.,LOSS,19681.262455,19689.295585,8.03313,-8.03313,1.72836,8.64727,0.7136,19681.891645,19689.295585,19689.909725,19679.534095,"ESTRATEGIA: liquidity sweep bajista, liquidity sweep bajista: barrida de máximos | vela roja confirma rechazo | mecha superior dominante | cierre en zona baja de la vela | barrida con exceso suficiente | cuerpo de vela suficiente | cierre actual confirma presión bajista | estructura inmediata rechaza máximos | score_sweep=90, barrida de máximos con rechazo, presión: presión alcista reciente, RSI: 50.9, rechazo en zona de resistencia, envolvente bajista, calidad A+, sin historial suficiente, ubicación válida, MERCADO: RANGO - precio lateral o sin avance direccional fuerte, CALIDAD MERCADO: NORMAL score 72, TENDENCIA AVANZADA: BAJISTA_DEBIL fuerza 41.71, VALIDACIÓN MERCADO: rango limpio: sweep permitido, ZONA SR: PUT permitido: señal fuerte cerca de soporte, ACCION PRECIO: acción precio: PUT con soporte cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de soporte"
turbo,USDTHB-OTC,1782545880,put,pullback bajista a EMA,24,4,126,55,BAJO,-8,base media | PA sin contexto claro | tendencia a favor | mercado normal | pullback bajista en revisión,A+,42.58,TENDENCIA_BAJISTA,NORMAL,69,BAJISTA_NORMAL,57.72,BAJISTA,PUT_SOPORTE_CERCA_SIN_RUPTURA,acción precio: PUT con soporte cerca; decisión delegada a zonas,SIN_CONTEXTO_CLARO,NEUTRA,0,,DEBIL,PUT_SOPORTE_SIN_RUPTURA|SIN_CONTEXTO_CLARO|PULLBACK_TENDENCIA_INSUFICIENTE,TENDENCIA_A_FAVOR,False,SIN_RUPTURA_SOPORTE,sin ruptura confirmada de soporte,CONTINUACION,BUENA,DIRECTA,5,2,22,True,PUT ubicado cerca de resistencia | continuación a favor de tendencia | price action sin contexto claro | mercado normal operable,583,583,entrada directa permitida por setup,0,True,True,BACKTEST,54.6,NEUTRA,False,Operación permitida por configuración actual.,LOSS,33.260765,33.287565,0.0268,-0.0268,0.00182,0.02725,0.9542,33.259825,33.287565,33.288015,33.258945,"ESTRATEGIA: pullback bajista a EMA, pullback bajista válido, EMA favorece venta, presión: presión neutral, RSI: 42.58, envolvente bajista, patrón contexto: patrón bajista válido en resistencia con contexto, calidad A+, sin historial suficiente, ubicación válida, MERCADO: TENDENCIA_BAJISTA - tendencia bajista moderada por avance predominante, CALIDAD MERCADO: NORMAL score 69, TENDENCIA AVANZADA: BAJISTA_NORMAL fuerza 57.72, VALIDACIÓN MERCADO: tendencia sucia: pullback bajista permitido con puntaje alto, ZONA SR: PUT permitido: señal fuerte cerca de soporte, ACCION PRECIO: acción precio: PUT con soporte cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de soporte"
